Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
4714,0.4795122,0.3066545,0.44107605,0.47649555,0.49944215,0.44040625,0.46106975,0.3532906,0.46232265,0.345338,0.47843865,0.481359675,0.4827405,0.2932874,0.43589275,0.37138625,0.3238602,0.26975345,0.4506904,0.3200114,0.43075195,0.41273025,0.48856045,0.5070896,0.3163224,0.51551395,0.4717381,0.50668075,0.462858887,0.47843865,0.4503354480570975,0.22710033726812817,0.27826059405940595,0.4626105504587156,0.5939940886699506,0.3688759036144579,0.10954819277108437,5.667630057803469e-4,0.627148068669528,0.007149602888086643,0.008850205761316872
4715,0.54833245,0.3696514,0.44428905,0.54859255,0.55969865,0.50421745,0.5104709,0.4486317,0.47879055,0.4158761,0.48586935,0.535696988,0.5426281,0.396678,0.5018995,0.46809585,0.39553475,0.2912304,0.48743505,0.42767665,0.46329165,0.4744615,0.55923625,0.55560165,0.3981281,0.53981545,0.48659525,0.49229535,0.480238667,0.48586935,0.5172106264869152,0.12392259696458684,0.1857895049504951,0.532701987767584,0.5438108374384236,0.3008885542168675,0.016278313253012048,0.00914942196531792,0.6089442060085838,0.015584332129963898,6.258230452674897e-4
4716,0.583508,0.40876075,0.4141438,0.58624415,0.5829963,0.53888385,0.52403435,0.51197965,0.46668995,0.46248755,0.4607374,0.555144775,0.56791135,0.4872659,0.54009595,0.53724505,0.4315076,0.29236855,0.49256395,0.5057228,0.4721223,0.50998725,0.5943795,0.56662105,0.4510355,0.53667215,0.4950791,0.4501226,0.464921213,0.4607374,0.5444868358445678,0.04886357504215852,0.09688851485148511,0.5558299694189602,0.4671339901477832,0.2166415662650603,0,0.05788063583815029,0.5535064377682403,0.03559819494584838,0
4717,0.5869097,0.4288301,0.37524865,0.58976825,0.5761912,0.5447429,0.51405365,0.5405745,0.42428855,0.47928355,0.41439625,0.547755513,0.56360695,0.531165,0.54542205,0.57442065,0.43002945,0.29992165,0.4659836,0.5496933,0.4554317,0.5102499,0.5987332,0.5490371,0.47857635,0.52038785,0.4667724,0.40714745,0.431158902,0.41439625,0.5301637589214909,0.013352276559865092,0.03466712871287128,0.5598039755351683,0.3570704433497537,0.11802650602409635,0,0.155028323699422,0.4615137339055794,0.07592534296028881,0
4718,0.558688,0.4223174,0.32408545,0.5597335,0.5381843,0.5180087,0.4737951,0.53651745,0.36067625,0.46866705,0.346358,0.513015694,0.52644155,0.55069035,0.51796535,0.58210125,0.38626635,0.28620945,0.42893975,0.55653495,0.40987085,0.47412915,0.57228035,0.5015272,0.47245295,0.47916115,0.3797698,0.33511505,0.377023393,0.346358,0.4812444091990484,0.0019109612141652607,0.008185940594059405,0.522773241590214,0.22944630541871924,0.031236746987951806,0,0.2803442196531792,0.3327695278969957,0.13968938628158845,0
4719,0.5000363,0.40701655,0.27089925,0.4856322,0.47033815,0.46524495,0.41652125,0.50511675,0.2935339,0.4256715,0.2810321,0.456104369,0.46339025,0.51952935,0.4597242,0.55607085,0.33053355,0.2580277,0.37061445,0.5381214,0.3453652,0.4130388,0.5161506,0.4336853,0.4491689,0.408918,0.32203015,0.28142225,0.317274655,0.2810321,0.3945558287073752,9.780775716694772e-5,9.245544554455446e-4,0.4664925076452599,0.1084665024630542,6.728915662650601e-4,0,0.3979293834296724,0.18898412017167385,0.2246542238267148,0
4720,0.41128525,0.3687912,0.20822705,0.4004486,0.3847491,0.3860904,0.33880235,0.44608255,0.21752945,0.3606652,0.2046069,0.373595931,0.3711372,0.46916005,0.3730106,0.49582115,0.2612645,0.21343925,0.2840649,0.48184375,0.25825125,0.3388117,0.42932225,0.3359744,0.3901551,0.3102143,0.23413675,0.2186217,0.243084133,0.2046069,0.28676233148295005,0,0,0.3767974006116208,0.03033349753694581,0,0,0.4823184007707129,0.06713690987124464,0.3048321299638989,0
4721,0.29627855,0.29325,0.13132755,0.29997265,0.2791553,0.2854317,0.24997905,0.36054195,0.1488826,0.2753932,0.12681915,0.269515238,0.2566728,0.3931726,0.26469,0.392819,0.1880319,0.1628821,0.19527815,0.3990342,0.1612348,0.2481371,0.3163292,0.22836525,0.31451275,0.20355885,0.17279565,0.13365995,0.158374522,0.12681915,0.17706994448850122,0,0,0.2636319571865444,0.004143349753694582,0,0,0.5231902697495183,0.008523175965665236,0.3850863537906136,0
4722,0.1759347,0.2088093,0.05342335,0.1850127,0.1579878,0.1768323,0.15063275,0.25524735,0.0886363,0.1824525,0.05148705,0.152876113,0.13562175,0.28890395,0.15486065,0.2462671,0.11475935,0.10845915,0.1037935,0.2967877,0.0723129,0.161534,0.18634975,0.12212205,0.22464395,0.1071918,0.09605935,0.0680782,0.072680667,0.05148705,0.0945802537668517,0,0,0.1521663608562691,5.221674876847291e-5,0,0,0.5185200385356454,0,0.4408012996389892,0
4723,0.07585825,0.1193128,0.00333115,0.080121,0.05817825,0.07924975,0.07272005,0.1431298,0.03991855,0.09581965,0.00302175,0.05265155,0.03695035,0.1693829,0.05495505,0.1295944,0.0549746,0.05953825,0.03710505,0.18677305,0.01068705,0.0862699,0.06914325,0.03626525,0.1342048,0.0404736,0.03133355,0.0223788,0.012520273,0.00302175,0.04559222839016653,0,0,0.0627776758409786,0,0,0,0.4710026011560693,0,0.4675087364620937,0
4724,0.01391705,0.04047445,0,0.0135065,0.00427635,0.0160157,0.0191318,0.0472532,0.01003595,0.02897225,0,0.002837513,2.21e-4,0.0804389,0.0035479,0.03179765,0.01727455,0.0240873,0.00253895,0.0754103,0,0.03041555,0.00378335,3.417e-4,0.06777305,0.0041667,8.857e-4,0.001156,3.93068e-4,0,0.016128310864393338,0,0,0.01995107033639144,0,0,0,0.3857572254335261,0,0.4714971119133574,0.0018945473251028805
4725,0,9.35e-4,0,0,0,6.8e-6,7.14e-4,0.0017017,1.3345e-4,0.00101235,0,0,0,0.0238374,0,0,1.7e-5,0.0045305,0,0.00604945,0,0.0044098,0,0,0.0184858,0,0,0,0,0,0.0022398096748612213,0,0,0.004184862385321101,0,0,3.19277108433735e-4,0.2611325626204239,0,0.4390853429602888,0.02718168724279835
4726,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0885e-4,0,0,0,0,0,0,0,3.315e-5,0,0,5.0405e-4,0,0,0,0,0,0,0,3.027722772277228e-4,2.2721712538226297e-4,0,0,0.013678313253012048,0.1318190751445087,0,0.3850095306859206,0.09197427983539094
4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021730185497470487,0.007017425742574256,0,0,0,0.08402469879518074,0.052007707129094416,0,0.3102075090252707,0.20082921810699583
4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02797706576728499,0.03329108910891089,0,0,0,0.2177319277108434,0.017775915221579962,0,0.22452296028880864,0.32526039094650205
4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09421045531197302,0.10019069306930692,0,0.0011004926108374386,0,0.3558879518072289,0.0024238921001926788,0,0.14490866425992782,0.4330872427983539
4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19998347386172,0.2035936633663366,0,0.011465024630541871,0.007419879518072288,0.4710674698795181,7.418111753371869e-6,1.072961373390558e-5,0.08704425992779782,0.5086643004115227
4731,0,0,0,0,0,0,0,0,0.0012971,0,0,0,0,0,0,0,0,0,0,0,0,1.479e-4,0,0,0,1.462e-4,0,0,0,0,0,0.30576661045531195,0.3043522772277228,4.648318042813456e-5,0.053487192118226605,0.06453734939759037,0.5495656626506025,0,0.002883261802575108,0.05186476534296028,0.5370174897119342
4732,0,0,0,0,0,0,0,0,0.0173298,0,0,0,0,0,0,0,0,4.369e-4,5.27e-5,0,5.27e-5,0.004556,0,0,0,0.0194412,0.0028628,0.01262505,3.51e-6,0,0,0.3963455311973018,0.4026017821782178,0.0013808868501529051,0.15287733990147784,0.1703987951807229,0.5915897590361445,0,0.02939914163090129,0.025831335740072205,0.524641975308642
4733,0.00362185,0,0.01290385,0,0.00704565,0.00165665,0.01428595,0,0.05611615,0,0.0032147,0.002190131,0.00756415,0,3.57e-5,0,1.19e-5,0.0072624,0.0158814,0,0.0252892,0.02526625,2.3375e-4,0.01103215,0,0.07414295,0.0372793,0.06588605,0.00823089,0.0032147,0.002934655035685964,0.4657413153456998,0.4745110891089109,0.01054770642201835,0.2945359605911331,0.2838289156626506,0.5973843373493977,0,0.12348454935622316,0.011415740072202168,0.4672184156378601
4734,0.06062115,0.008449,0.0832592,0.0149141,0.0575739,0.03650495,0.07570355,0,0.11354215,0.0048722,0.0552449,0.0462128,0.05895685,6.2985e-4,0.0236538,0,0.01892355,0.03178235,0.0729895,0,0.1066053,0.0722772,0.03853305,0.0742747,0.0072777,0.1631983,0.1070626,0.15313515,0.067517115,0.0552449,0.03210721649484536,0.49121332209106233,0.49379029702970295,0.038371253822629965,0.4209635467980296,0.3811686746987952,0.5576530120481927,0,0.2700467811158798,0.005723610108303249,0.36517170781893
4735,0.15656065,0.05784675,0.19516255,0.0744617,0.15047295,0.11495145,0.17324615,0.01898475,0.1790474,0.05108585,0.15204375,0.15208625,0.1585709,0.0289442,0.1089853,0.0252246,0.07423305,0.0710889,0.16185275,0.00437665,0.2199307,0.14257135,0.14491395,0.1863115,0.05377015,0.2777239,0.2073626,0.27544335,0.172101937,0.15204375,0.10711268834258524,0.47582478920741983,0.49267425742574256,0.10794434250764529,0.5215162561576355,0.4404849397590361,0.4833259036144579,0,0.4123429184549357,0.003618483754512635,0.2364425925925926
4736,0.26789875,0.13670125,0.3225427,0.155397,0.272816,0.2142867,0.2829293,0.1122153,0.24487055,0.1353115,0.2510543,0.277199663,0.2784209,0.10196685,0.2243473,0.11552945,0.1459722,0.1270903,0.2651031,0.07088915,0.33573555,0.22707665,0.27400005,0.30648365,0.1383222,0.3845621,0.3171197,0.39845875,0.287031145,0.2510543,0.223258287073751,0.41936559865092754,0.45799584158415846,0.2068042813455657,0.5834620689655172,0.4599463855421687,0.3835873493975904,0,0.5299210300429185,0.0031469314079422385,0.11431954732510288
4737,0.38021265,0.22918465,0.4286482,0.253317,0.38749205,0.3134919,0.3899256,0.24171875,0.3017143,0.2347802,0.33551965,0.388283931,0.3890178,0.21027555,0.33995665,0.24579365,0.2175864,0.2067455,0.36358239999999997,0.19321435,0.433721,0.30949945,0.3903506,0.40914665,0.23703865,0.47221325,0.4033233,0.4895473,0.38526318,0.33551965,0.350587946074544,0.34012765598650924,0.38547465346534654,0.3179571865443425,0.6160103448275861,0.4523783132530121,0.24348373493975903,0,0.5992266094420601,0.00401884476534296,0.040880041152263374
4738,0.4739039,0.32594355,0.50593955,0.341156,0.4800579,0.3979292,0.47310575,0.36186795,0.3376608,0.3312943,0.40718825,0.47714495,0.4734874,0.32532475,0.4336938,0.37153755,0.28166705,0.2785144,0.44217255,0.32388485,0.50248855,0.38529225,0.4840053,0.47949265,0.3324826,0.53420715,0.46470605,0.54014695,0.461852062,0.40718825,0.457146233148295,0.22833052276559865,0.29746138613861384,0.41467385321100914,0.6052862068965517,0.4151457831325301,0.1062734939759036,7.847784200385357e-4,0.6229111587982831,0.007027292418772564,0.010205452674897118
4739,0.5345429,0.4158013,0.54940855,0.4060127,0.5359828,0.45862005,0.5272057,0.4558057,0.3597353,0.4049366,0.45421705,0.537936738,0.52579555,0.4314787,0.4912558,0.47359365,0.33874795,0.31733985,0.49341565,0.4308548,0.537591,0.43828805,0.54997805,0.5249753,0.41076845,0.56203445,0.4939367,0.55416855,0.509026863,0.45421705,0.5237498810467882,0.12154671163575044,0.1928366336633664,0.47879464831804286,0.561023645320197,0.34655542168674697,0.01630421686746988,0.00982408477842004,0.6105643776824035,0.015454079422382671,5.604938271604939e-4
4740,0.5656189,0.4682208,0.55984655,0.4284935,0.560575,0.4935389,0.5514103,0.5196543,0.36377195,0.44869375,0.46990805,0.566514163,0.5471586,0.50992775,0.52091485,0.54288395,0.37848885,0.3140767,0.51301835,0.50754945,0.5438776,0.45739265,0.58372645,0.53873425,0.46882685,0.56527975,0.47970175,0.5310885,0.52434868,0.46990805,0.5537380650277557,0.0465629005059022,0.09517227722772276,0.5111591743119266,0.47629950738916255,0.24678554216867463,0,0.05805549132947977,0.5549545064377682,0.03509768953068592,0
4741,0.56459295,0.49273225,0.53895865,0.4153627,0.54390395,0.5006976,0.54466725,0.55016165,0.3447209,0.4595338,0.4583676,0.564571381,0.54304035,0.5570679,0.52209635,0.58038085,0.3922682,0.2878984,0.4958747,0.552007,0.51900575,0.4391134,0.5865408,0.51812685,0.49690745,0.5420484,0.43689575,0.4824005,0.510422365,0.4583676,0.5418811260904044,0.013375042158516022,0.03384831683168317,0.5127050458715596,0.365207881773399,0.1335602409638554,0,0.1501447013487476,0.4616712446351932,0.07804245487364621,0
4742,0.5304357,0.48650855,0.4957931,0.3450932,0.50508445,0.47585975,0.5101003,0.54932695,0.31548175,0.43674955,0.43521785,0.534532381,0.51060265,0.56859135,0.4939707,0.5815683,0.3717594,0.25594435,0.44579865,0.56382455,0.46411275,0.3937982,0.55754135,0.46211185,0.490841,0.4850423,0.35555245,0.4104463,0.476613105,0.43521785,0.4890830293417922,0.0016099494097807758,0.007718415841584158,0.4814325688073394,0.22806256157635463,0.03617228915662651,0,0.2641547206165703,0.3327266094420601,0.14720729241877256,0
4743,0.4642717,0.44899635,0.42203265,0.2644078,0.44445735,0.42348785,0.4471714,0.51989315,0.27073605,0.39136295,0.37686365,0.471168175,0.4501549,0.5478777,0.43865185,0.5548698,0.3346263,0.2282641,0.38920055,0.54441395,0.3861448,0.33874115,0.49507485,0.38282045,0.4648412,0.4084097,0.3325523,0.3336318,0.410751563,0.37686365,0.4017321173671689,1.0118043844856662e-5,7.659405940594059e-4,0.4210344036697248,0.10440344827586208,5.24698795180723e-4,0,0.37144171483622346,0.1891592274678112,0.23148779783393503,0
4744,0.3665319,0.3717441,0.31792975,0.18984665,0.35270835,0.3464923,0.3596061,0.46100855,0.22238635,0.32687005,0.29361295,0.371572188,0.35543175,0.49753985,0.3562605,0.495448,0.2707335,0.1964724,0.294185,0.4960005,0.28321065,0.2666535,0.3935058,0.29328315,0.4122296,0.30700215,0.290887,0.2525146,0.315946162,0.29361295,0.2892237906423473,0,0,0.33939281345565747,0.03089605911330049,0,0,0.4467130057803468,0.06696480686695279,0.3205158122743682,0
4745,0.2547416,0.275859,0.19705635,0.13297825,0.2426716,0.25287415,0.25432765,0.3776312,0.1613351,0.24774015,0.1868759,0.264885606,0.24517315,0.41342215,0.2576639,0.40747045,0.1983645,0.15879275,0.19332995,0.41817535,0.17839035,0.19121515,0.2891921,0.19036005,0.33313965,0.20562775,0.19896205,0.15236335,0.204161132,0.1868759,0.1785570182394925,0,0,0.2454467889908257,0.004055172413793104,0,0,0.4898519267822735,0.00844420600858369,0.3941173285198557,0
4746,0.14375285,0.17262395,0.0792795,0.08212105,0.13075975,0.15578035,0.1553409,0.2697135,0.09925025,0.16354085,0.07820595,0.151566581,0.1264494,0.313191,0.14857405,0.29681575,0.1292493,0.1077443,0.1015597,0.3118208,0.0830382,0.122672,0.1758412,0.10597885,0.24183265,0.1126233,0.1041862,0.07134645,0.09190149,0.07820595,0.09285931800158603,0,0,0.14451467889908257,5.41871921182266e-5,0,0,0.4846967244701349,0,0.4483859205776173,0
4747,0.05404215,0.0856035,0.0068306,0.0369852,0.0427652,0.0705279,0.0706316,0.1535406,0.0452744,0.08755595,0.0053635,0.0466191,0.03382575,0.19570825,0.05186785,0.1671015,0.0704735,0.06061605,0.0345457,0.1930316,0.0132413,0.0627198,0.06012645,0.03053115,0.14700325,0.03812165,0.0331806,0.02326535,0.013800402,0.0053635,0.04289627279936559,0,0,0.06329449541284403,0,0,0,0.4423432562620424,0,0.47624714801444046,0
4748,0.0046597,0.02750515,0,0.0054434,0.002601,0.01482655,0.01818405,0.0508623,0.0108188,0.02842315,0,0.001836,1.819e-4,0.09820135,0.00294695,0.0478703,0.0240142,0.02400145,0.00199155,0.07620165,0,0.020128,0.002448,1.3345e-4,0.0691288,0.0030957,0.001003,0.0013821,2.56927e-4,0,0.014090325138778748,0,0,0.02084495412844037,0,0,0,0.3610732177263969,0,0.4670439711191336,0.001807818930041152
4749,0,3.6125e-4,0,0,0,2.295e-5,5.899e-4,0.00223465,1.598e-4,0.00124695,0,0,0,0.02929695,0,0,2.873e-4,0.0041752,0,0.0065722,0,0.0014892,0,0,0.01656055,0,0,0,0,0,0.0019679619349722444,0,0,0.004222324159021407,0,0,3.006024096385542e-4,0.2487180154142582,0,0.4357253429602888,0.02735627572016461
4750,0,0,0,0,0,0,0,0,0,0,0,0,0,7.888e-4,0,0,0,3.4e-6,0,0,0,0,0,0,3.0685e-4,0,0,0,0,0,0,0,6.837623762376238e-4,2.4678899082568805e-4,0,0,0.012704216867469878,0.1312130057803468,0,0.3815275090252708,0.08821430041152262
4751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.007357821782178218,0,0,0,0.08287771084337349,0.056130924855491336,0,0.3067323465703971,0.1894778806584362
4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03184974704890387,0.03392039603960396,0,0,0,0.2245873493975903,0.01990578034682081,0,0.2213680144404332,0.3087691358024691
4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1069974704890388,0.10756217821782178,0,0.001199014778325123,0,0.3697048192771084,0.002720809248554913,0,0.14483898916967508,0.4204675925925926
4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2167827993254637,0.217460594059406,0,0.011882758620689656,0.00557289156626506,0.4954246987951807,1.0308285163776492e-5,2.832618025751073e-5,0.08888281588447654,0.5006501028806584
4755,0,0,0,0,0,0,0,0,0.00142885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3273617200674536,0.3249984158415842,3.4403669724770645e-5,0.0572591133004926,0.05778674698795181,0.584277108433735,0,0.003033476394849785,0.05177191335740073,0.5324786008230453
4756,0,0,0,0,0,0,0,0,0.01645515,0,0,0,0,0,0,0,0,2.21e-4,9.605e-5,0,3.485e-5,0.0014093,0,0,0,0.009418,0.0031586,0.00902445,2.32e-6,0,0,0.4185731871838112,0.41882,0.001291590214067278,0.16268768472906403,0.1616596385542169,0.6328144578313252,0,0.029378540772532186,0.02500483754512636,0.5214206790123457
4757,0.00229075,0,0.011067,0,0.0037706,0.0017697,0.0114342,0,0.046801,0,0.0058429,0.002275663,0.0066793,0,2.465e-5,0,9.35e-5,0.0072947,0.0170391,0,0.02416465,0.0162605,2.159e-4,0.00732955,0,0.0468928,0.0365177,0.0549848,0.008472913,0.0058429,0.002934892942109437,0.4843101180438448,0.4867267326732673,0.00999480122324159,0.2984394088669951,0.2666361445783132,0.6372018072289156,0,0.12117381974248928,0.011647436823104693,0.46864043209876544
4758,0.0479502,0.0096356,0.08309005,0.0154428,0.0470764,0.0335767,0.06842755,0,0.0908463,0.0030957,0.0777563,0.050554706,0.0563703,6.6895e-4,0.02143615,0,0.0280806,0.0339694,0.07731175,0,0.1041675,0.05679275,0.04059855,0.06561235,0.00724625,0.0959565,0.11589325,0.152439,0.076331247,0.0777563,0.032847977795400475,0.5157204047217538,0.5122815841584158,0.03753272171253822,0.42570295566502464,0.3587698795180722,0.5929855421686746,0,0.26525150214592275,0.005746498194945849,0.3658909465020576
4759,0.13676755,0.06592515,0.1990326,0.07847965,0.13774675,0.1057621,0.16091775,0.01821295,0.14806235,0.0428927,0.2104073,0.159175675,0.15201315,0.0310811,0.09780695,0.0283985,0.11206655,0.07623905,0.17691985,0.00397035,0.21617455,0.12028095,0.14399425,0.1657942,0.0554965,0.15353295,0.2303755,0.2525741,0.196086812,0.2104073,0.10930237906423472,0.4969315345699831,0.5091788118811882,0.10553042813455656,0.5330896551724138,0.404348795180723,0.519821686746988,0,0.4112969957081545,0.0035405776173285195,0.2392668724279836
4760,0.24403755,0.1562742,0.3220038,0.1659829,0.2566558,0.2038198,0.26719495,0.10925135,0.2118421,0.1164075,0.3419108,0.278237725,0.25722105,0.1073567,0.2012868,0.1170161,0.22125755,0.13447595,0.28438195,0.06780195,0.33040095,0.19950945,0.2603312,0.2560472,0.14129295,0.21417195,0.34447695,0.32499665,0.3200403,0.3419108,0.2313898493259318,0.4474716694772344,0.4733362376237624,0.20121987767584096,0.6079709359605912,0.4253421686746988,0.4022012048192771,0,0.5192206008583691,0.003275379061371842,0.12247942386831276
4761,0.34739245,0.26804665,0.4283609,0.25552445,0.37063485,0.30692055,0.37570425,0.23074865,0.25760355,0.2050812,0.44448795,0.393366081,0.3588904,0.21581755,0.29889655,0.23234325,0.3398402,0.1846948,0.39301195,0.18918535,0.42709525,0.2811171,0.3790133,0.35088765,0.2414408,0.27172375,0.430831,0.3683696,0.425161217,0.44448795,0.3560904044409199,0.35614266441821246,0.3987291089108911,0.3088912844036697,0.6406241379310346,0.42689036144578313,0.2568373493975904,0,0.5849549356223176,0.004313790613718412,0.04428930041152263
4762,0.4372196,0.3771195,0.49518535,0.32577355,0.4518617,0.39681485,0.45532885,0.348296,0.2835515,0.28740115,0.5154111,0.483561069,0.45253405,0.32813145,0.3800027,0.340595,0.442918,0.2199426,0.47028885,0.31700835,0.4890475,0.35705695,0.47631535,0.42688615,0.339762,0.32739025,0.49418915,0.40533525,0.49813604,0.5154111,0.4610287866772403,0.24575413153457004,0.3043538613861386,0.39672415902140673,0.6354995073891625,0.3900716867469879,0.1072421686746988,7.067437379576108e-4,0.6108652360515021,0.007512851985559567,0.01200051440329218
4763,0.49484875,0.46458025,0.5331693,0.36866965,0.4983295,0.464423,0.5154723,0.4471051,0.2801498,0.3485765,0.55661145,0.543335194,0.5035553,0.42501785,0.4346509,0.42676885,0.5171876,0.237694,0.5195421,0.425833,0.51847025,0.40282775,0.5428168,0.46915495,0.42223325,0.38191435,0.53270265000000006,0.43341075,0.540556707,0.55661145,0.5246141950832672,0.12854822934232715,0.19335405940594053,0.4684090214067278,0.5864665024630542,0.3205759036144578,0.015425903614457831,0.009701637764932564,0.5990849785407726,0.016014657039711194,9.739711934156378e-4
4764,0.51647955,0.5297523,0.5492496,0.3895856,0.5123409,0.5075724,0.54316275,0.51636055,0.2584034,0.39090395,0.56574895,0.572966619,0.5144727,0.495856,0.45969105,0.50505725,0.55986525,0.24370605,0.53677925,0.50747975,0.52213885,0.43473845,0.5781224,0.4822424,0.48069115,0.40590985,0.54303695,0.43162065,0.554610777,0.56574895,0.5533156225218081,0.048982293423271504,0.09536059405940596,0.4990827217125383,0.5008615763546799,0.2286379518072289,0,0.05913805394990367,0.5421643776824034,0.034913718411552344,0
4765,0.5049935,0.5613111,0.5272873,0.3830763,0.486863,0.5185,0.54498855,0.5503869,0.2384947,0.4038537,0.54867925,0.571126581,0.5061563,0.54006535,0.45974885,0.55491315,0.57041885,0.2453882,0.527629,0.5546199,0.49493035,0.4259061,0.58217435,0.46372345,0.51718845,0.4055163,0.5266566,0.4002599,0.537766922,0.54867925,0.5396322759714512,0.013907588532883642,0.03427544554455446,0.4985729357798165,0.38409211822660094,0.1261524096385542,0,0.1542966281310212,0.4495849785407725,0.07832368231046931,0
4766,0.45631145,0.5612329,0.4829751,0.34426615,0.44426355,0.50128155,0.51370515,0.5515599,0.2163539,0.3880641,0.49685645,0.534757844,0.4636036,0.55512905,0.43054455,0.56548375,0.55131085,0.2202418,0.4844898,0.5697006,0.4420204,0.39997345,0.5497052,0.4236502,0.5170346,0.3720297,0.48060275,0.34949875,0.491178903,0.49685645,0.4900363996827914,0.0017774030354131536,0.00781128712871287,0.4685637614678899,0.24351280788177332,0.036987951807228914,0,0.2665256262042389,0.32259914163090125,0.1408971841155235,0
4767,0.3839467,0.53137155,0.41050835,0.2961672,0.40109715,0.45688605,0.4497605,0.5261364,0.1838584,0.35515295,0.42345555,0.471215988,0.39780935,0.53779245,0.3786002,0.5258729,0.5025234,0.19098395,0.41759905,0.55378095,0.36877335,0.34642515,0.489294,0.35994015,0.4920191,0.29807205,0.4119372,0.2857003,0.419936862,0.42345555,0.39912291831879465,7.875210792580101e-5,8.334653465346533e-4,0.4170463302752294,0.11364384236453202,7.499999999999999e-4,0,0.3760511560693641,0.1825738197424893,0.21505624548736463,0
4768,0.2913545,0.47115245,0.30897585,0.2271115,0.32500855,0.38686815,0.3625777,0.4722957,0.1527535,0.30174405,0.31915715,0.374982175,0.31589145,0.4916655,0.30820915,0.46286495,0.4253009,0.17572305,0.32208115,0.50325865,0.2763027,0.27835545,0.3952874,0.27990755,0.43741255,0.20800945,0.3182774,0.21229515,0.319962355,0.31915715,0.28750436161776366,0,0,0.33971972477064216,0.0316384236453202,0,0,0.4491195568400771,0.06442317596566524,0.2897289530685921,0
4769,0.1914217,0.384115,0.19087855,0.16381625,0.2253367,0.29186025,0.25212955,0.38644315,0.12442555,0.2342039,0.20015885,0.2543931,0.204119,0.4101216,0.21678145,0.3819016,0.32252655,0.1444439,0.21902885,0.4174486,0.17698105,0.19899775,0.2740179,0.18549975,0.3583804,0.1167696,0.20179935,0.13112185,0.202860802,0.20015885,0.175547739888977,0,0,0.24715856269113148,0.003907881773399015,0,0,0.48854556840077074,0.008015021459227466,0.35950223826714806,0
4770,0.10056775,0.2742338,0.07593135,0.0928965,0.12847835,0.1880999,0.14663945,0.2740842,0.0843846,0.1584349,0.079755499999999993,0.116084819,0.10061705,0.31455355,0.12355175,0.2694466,0.20383255,0.1046622,0.1142281,0.29969555,0.0780572,0.127024,0.12883195,0.096815,0.2616725,0.06108865,0.09868245,0.06402115,0.084538507,0.079755499999999993,0.09182585249801745,0,0,0.1436717125382263,5.1231527093596056e-5,0,0,0.4872244701348748,0,0.40848440433213,0
4771,0.03486275,0.1555772,0.0062798,0.0405178,0.0498338,0.0871896,0.0652936,0.1543447,0.04069715,0.0841755,0.0052394,0.031095763,0.0251957,0.19966075,0.04276775,0.153391,0.0946679,0.0598791,0.03760995,0.1703944,0.01135685,0.06611215,0.03954115,0.02758675,0.1610733,0.0226763,0.0291278,0.02035325,0.010789305,0.0052394,0.04115963521015068,0,0,0.06342538226299693,0,0,0,0.444317148362235,0,0.432761155234657,0
4772,0.0019006,0.0529244,0,0.0062849,0.0031297,0.0189312,0.01730855,0.0509779,0.0091137,0.02525435,0,7.7775e-4,4.165e-5,0.10093155,0.0023086,0.04502025,0.0223363,0.0222309,0.00232985,0.059126,0,0.02272475,0.001037,1.173e-4,0.07455945,0.00152915,7.497e-4,0.00081514999999999995,1.06477e-4,0,0.013625614591593971,0,0,0.020891743119266056,0,0,0,0.358723795761079,0,0.4176394223826715,0.00173179012345679
4773,0,0.0012053,0,0,0,8.585e-5,2.006e-4,0.0018479,4.93e-5,0.00081514999999999995,0,0,0,0.0288779,0,0,3.519e-4,0.0029053,0,0.0034,0,0.00206465,0,0,0.0167093,0,0,0,0,0,0.001896669310071372,0,0,0.004024311926605504,0,0,2.5783132530120484e-4,0.24815973025048169,0,0.3929309747292418,0.026991769547325108
