Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
21,0.2599536,0.328156,0.090536,0.1011888,0.3312208,0.453866667,0.2423256,0.1821544,0.1949784,0.2002016,0.0532856,0.0643568,0.2532648,0.174896,0.0713488,0.2325624,0.3500168,0.1336808,0.3414304,0.1317112,0.1887952,0.1512888,0.12488572,0.021685752,0.4003808,0.3483448,0.4088824,0.3190424,0.078624862,0.066607,0.3107262490087232,0.17266290050590222,0.11273049504950494,0.4957984709480122,0.45179704433497536,0.0673222891566265,0.7279018072289157,0.14659826589595373,0.2195394849785408,0.2097434657039711,0.2557707818930041
22,0.2353888,0.3276072,0.0965352,0.0923008,0.3046912,0.476266667,0.2428544,0.184312,0.1719648,0.1984248,0.0502688,0.0622064,0.2288256,0.1667096,0.0798168,0.2458312,0.3480272,0.1263152,0.3184664,0.114856,0.2059656,0.1468608,0.129520689,0.006135619,0.374696,0.3191224,0.4003432,0.3093112,0.078083089,0.062836,0.3194925455987312,0.17327352445193928,0.11608732673267326,0.4931906727828746,0.4492891625615763,0.06548072289156626,0.7335951807228916,0.15660953757225432,0.22677639484978543,0.21681826714801444,0.247330658436214
23,0.2113552,0.3271112,0.0918936,0.0921488,0.28658,0.499066667,0.2410208,0.200812,0.1544808,0.2004464,0.0518344,0.0647504,0.2057984,0.1669168,0.0848496,0.2558176,0.343824,0.1263328,0.2925536,0.1106216,0.1971728,0.1460216,0.135706619,0,0.3524488,0.291548,0.3811328,0.2832336,0.078391995,0.064793,0.3216478984932593,0.16453844856661043,0.11555643564356434,0.46999327217125386,0.47092955665024633,0.05833855421686746,0.6729542168674698,0.15787543352601155,0.2432351931330472,0.22651234657039712,0.20974619341563783
24,0.189024,0.32122,0.0815328,0.0934992,0.2709496,0.5192,0.2451384,0.221792,0.1391168,0.199652,0.0559424,0.0673144,0.185852,0.1617208,0.0922088,0.2587536,0.3386784,0.1323184,0.2693192,0.1196744,0.1807568,0.1455344,0.143248271,0,0.335356,0.263056,0.3513544,0.2461088,0.082554473,0.069928,0.3150247422680412,0.16718330522765598,0.12134217821782178,0.461614373088685,0.46791083743842365,0.05514698795180723,0.686639156626506,0.16598574181117534,0.2390523605150215,0.2411828158844765,0.20216646090534984
25,0.1635056,0.3076648,0.0694312,0.0880864,0.2496544,0.532,0.2512912,0.2357768,0.1298944,0.1930416,0.0602384,0.0681032,0.16356,0.160068,0.1029096,0.2576176,0.329864,0.1396152,0.2493304,0.1329128,0.1622128,0.1470872,0.15192523,0,0.315272,0.2399648,0.3159616,0.2125744,0.08856028,0.075298,0.30912093576526567,0.16871939291736932,0.12456613861386136,0.449962996941896,0.4693177339901478,0.05326566265060241,0.6868072289156627,0.17273526011560691,0.2401030042918455,0.2518128519855596,0.1937227366255144
26,0.1406456,0.2912536,0.0578352,0.0828816,0.2299232,0.549066667,0.254972,0.2431688,0.1242808,0.1863408,0.0636744,0.0682336,0.145832,0.173352,0.112368,0.2509936,0.319276,0.1446064,0.2326136,0.146184,0.1429864,0.1473352,0.161522724,0,0.292368,0.2227616,0.2751224,0.1826248,0.09612755,0.079593,0.30345003965107054,0.16586711635750423,0.11997009900990098,0.44529266055045874,0.4796182266009852,0.05165903614457831,0.6857969879518072,0.1777044315992293,0.236862660944206,0.25935472924187725,0.18014588477366256
27,0.1206304,0.2691736,0.047732,0.074808,0.2131968,0.5788,0.2554352,0.2502536,0.1216064,0.1779736,0.0669928,0.0674032,0.1297528,0.2004984,0.118636,0.2381208,0.3035064,0.1496768,0.2215976,0.1613576,0.1266896,0.1465608,0.165277091,0,0.263904,0.2134456,0.2422176,0.1630048,0.078214878,0.083741,0.2968468675654243,0.1675876897133221,0.11218495049504952,0.4416096330275229,0.49519901477832506,0.05203915662650602,0.6754451807228916,0.17859335260115608,0.2369137339055794,0.2647297472924188,0.16815895061728395
28,0.1050368,0.2409456,0.0397936,0.0657216,0.200156,0.625333333,0.2528952,0.2571264,0.1205104,0.165132,0.0703584,0.0659944,0.1173672,0.231752,0.1214744,0.2160176,0.2801736,0.1571808,0.2158592,0.1760352,0.1148128,0.1452344,0.169416154,0,0.2318152,0.2067616,0.2200784,0.1523408,0.062906341,0.087948,0.2937155432196669,0.16577655986509274,0.11112336633663368,0.436776758409786,0.5089418719211823,0.03946204819277108,0.6524289156626505,0.17716570327552986,0.2295214592274678,0.27036873646209386,0.16509763374485595
29,0.0933728,0.2152936,0.0415752,0.0545696,0.1906664,0.637466667,0.2487752,0.2704104,0.1194568,0.1511864,0.0656456,0.055632,0.0984368,0.2631712,0.1156512,0.190308,0.2536496,0.1601752,0.214392,0.1821472,0.123952,0.145692,0.173927285,0,0.2033336,0.2092472,0.2163424,0.1622392,0.050919588,0.082057,0.2875437747819191,0.16440994940978076,0.13076950495049505,0.4335548929663609,0.521371921182266,0.023045180722891564,0.6312030120481927,0.17663612716763005,0.2196510729613733,0.27393552346570393,0.16730483539094648
30,0.084462400000000007,0.1989048,0.0460224,0.0457344,0.1851288,0.698533333,0.2478352,0.2821944,0.116196,0.1409728,0.05598,0.0438952,0.0801112,0.2948064,0.1118512,0.1724328,0.2371296,0.161408,0.2157056,0.1820448,0.1362016,0.1487456,0.178796618,0,0.1874536,0.2187,0.2179504,0.1802632,0.041812314,0.069975,0.27232260111023,0.16001365935919054,0.16306950495049505,0.429429510703364,0.5040975369458128,0.02049397590361446,0.6152168674698796,0.17572003853564547,0.20680257510729616,0.2771094584837545,0.1771406378600823
