Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
2405,0,0.045996814,0.02830024,0,0,0.736,0.702,0.101,0.01685486,0.146,0.127,0.081,0,0.3,0.050343402,0,0.148,0.485,0.046078844,0.255525628,0.497,0.803,0.025,0,0.142,0.584,0.5,0.739,0.05,0.101,0.11841666666666668,0.08128490566037735,0.10942093023255814,0.40986,0.4568058823529411,0.007454545454545455,0.4091642857142857,0.3685555555555556,0.12831764705882354,0.24141692307692308,0.03896666666666667
2406,0,0.08388038,0.033270992,0,0,0.718,0.684,0.214,0.025779752,0.11,0.102,0.092,0,0.3,0.048661362,0,0.194,0.294,0.053680544,0.260035011,0.243,0.873,0.033,0,0.107,0.594,0.502,0.801,0.042,0.032,0.121725,0.08690754716981132,0.1019279069767442,0.4091275,0.3818823529411765,0.01180909090909091,0.41282142857142856,0.38023333333333326,0.13176470588235295,0.2351892307692308,0.03023333333333333
2407,0,0.202018578,0.047745082,0,0,0.638,0.684,0.285,0.026871109,0.067,0.091,0.066,0,0.285,0.047439789,0,0.216,0.243,0.061660272,0.266770328,0.25,0.864,0.01,0,0.073,0.628,0.582,0.849,0.015,0.007,0.12198333333333332,0.0987943396226415,0.10226046511627908,0.414975,0.4219117647058824,0.023809090909090905,0.40219285714285713,0.37765555555555547,0.1323705882352941,0.23480615384615383,0.022566666666666665
2408,0,0.405983736,0.075046068,0,0,0.651,0.75,0.352,0.029763211,0.035,0.108,0.046,0,0.208,0.046628486,0,0.239,0.383,0.070689065,0.275563684,0.306,0.856,0.019,0,0.043,0.671,0.6,0.867,0.006,0.003,0.12163333333333332,0.11494339622641508,0.11138372093023256,0.383635,0.42566470588235295,0.049,0.3973357142857143,0.3659259259259261,0.1331235294117647,0.2359738461538461,0.0199
2409,0,0.429707328,0.052990954,0,0,0.651,0.716,0.408,0.02752682,0.025,0.088,0.052,0,0.243,0.03260466,0,0.297,0.385,0.07137456,0.295264404,0.289,0.842,0.045,0,0.059,0.668,0.609,0.868,0.022,0.003,0.13732916666666667,0.14240566037735847,0.1255720930232558,0.3333225,0.4081941176470589,0.08287272727272726,0.41885,0.35892962962962965,0.13026470588235295,0.23995692307692307,0.034
2410,0,0.457257319,0.040572414,0,0,0.612,0.663,0.373,0.026178281,0.027,0.082,0.049,0,0.308,0.022590963,0,0.367,0.363,0.076362054,0.327038339,0.3,0.815,0.065,0,0.104,0.658,0.595,0.857,0.042,0.003,0.19704583333333336,0.1826830188679245,0.13333023255813953,0.31548,0.38675882352941177,0.10204545454545456,0.438792857142857,0.3476481481481481,0.14066470588235294,0.2382876923076923,0.052333333333333336
2411,0,0.488403107,0.035813165,0,0,0.552,0.642,0.296,0.025459393,0.038,0.104,0.061,0,0.33,0.01643187,0,0.376,0.327,0.086076447,0.385257905,0.318,0.79,0.068,0,0.15,0.666,0.573,0.849,0.056,0.005,0.2169625,0.1860981132075472,0.13136511627906977,0.2688725,0.3688117647058823,0.13959090909090907,0.3932714285714286,0.29379629629629633,0.15252941176470589,0.21494,0.037333333333333336
2412,0,0.522929213,0.036648892,0,0,0.475,0.645,0.243,0.025109705,0.062,0.121,0.074,0,0.376,0.013964437,0,0.37,0.285,0.100808243,0.450615211,0.317,0.75,0.069,0,0.183,0.68,0.533,0.845,0.064,0.007,0.27820833333333334,0.2260735849056604,0.14032558139534884,0.2625025,0.3374058823529412,0.15863636363636366,0.3900785714285714,0.27302592592592595,0.1938470588235294,0.20875076923076924,0.054766666666666665
2413,0,0.560573829,0.042415246,0,0,0.441,0.671,0.239,0.024891739,0.097,0.132,0.077,0,0.446,0.012089308,0,0.396,0.256,0.122995242,0.532425738,0.291,0.699,0.074,0,0.208,0.695,0.519,0.834,0.069,0.01,0.3504666666666667,0.27290566037735847,0.14627441860465118,0.2644425,0.2917529411764706,0.16712727272727274,0.4123928571428572,0.2614777777777777,0.2273294117647059,0.2109446153846153,0.05756666666666668
2414,0,0.601028456,0.054792504,0,0,0.452,0.693,0.269,0.024619897,0.13,0.133,0.068,0,0.524,0.005295831,0,0.438,0.239,0.152740754,0.625460855,0.252,0.634,0.088,0,0.242,0.701,0.575,0.801,0.074,0.012,0.39054166666666673,0.3095962264150944,0.1477093023255814,0.25943,0.22725294117647052,0.15742727272727272,0.44227857142857147,0.2523037037037037,0.2604470588235294,0.2160307692307692,0.04296666666666666
