Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
2041,0,0.347,0.547,0,0,0.559565316,0.335889644,0.364,0.859,0.194532114,0.209,0.182,0,0.736403121,0.201,0,0.683018698,0.334,0.582,0.249,0.488,0.41473667,0.373255998,0,0.701190703,0.013572464,0.110090763,0.110090763,0.449,0.919,0.2749423076923077,0.18456666666666668,0.18160151515151515,0.5375555555555556,0.14143333333333333,0.029025,0.27684583333333335,0.5574428571428571,0.19334285714285715,0.514427027027027,0.378
2042,0,0.261,0.565,0,0,0.516899381,0.32751629,0.32,0.842,0.198545233,0.266,0.137,0,0.725483361,0.231,0,0.677890639,0.337,0.549,0.245,0.559,0.406868642,0.368280035,0,0.696542146,0.009639428,0.094199068,0.094199068,0.383,0.945,0.2708038461538462,0.17445555555555556,0.17838030303030303,0.5766814814814816,0.13916666666666666,0.020800000000000003,0.31599166666666667,0.5827714285714285,0.1941238095238096,0.523181081081081,0.4106
2043,0,0.179,0.569,0,0,0.532304021,0.321639581,0.281,0.815,0.177582381,0.323,0.093,0,0.724307492,0.231,0,0.675865126,0.324,0.504,0.221,0.612,0.400654961,0.36846528,0,0.69011287,1.24e-5,0.070817558,0.070817558,0.419,0.976,0.2739307692307692,0.1662190476190476,0.17518333333333333,0.6011296296296296,0.18228333333333327,0.0147,0.360775,0.6221047619047619,0.19414761904761907,0.5358189189189189,0.47330000000000005
2044,0,0.131,0.559,0,0,0.54798851,0.316397247,0.246,0.768,0.157840057,0.272,0.063,0,0.723118149,0.184,0,0.674162233,0.295,0.438,0.185,0.586,0.39514927,0.368967916,0,0.687928432,0,0.051049699,0.051049699,0.504,0.988,0.27671153846153845,0.1651571428571429,0.1815015151515152,0.6126185185185186,0.22981666666666667,0.013075,0.41524583333333337,0.6595380952380954,0.19517619047619048,0.5425837837837838,0.5224
2045,0,0.12,0.537,0,0,0.5676269,0.311637827,0.21,0.693,0.140029652,0.19,0.081,0,0.7219278,0.12,0,0.672784338,0.282,0.361,0.179,0.474,0.390411339,0.369820601,0,0.686400673,0,0.035054102,0.035054102,0.591,0.991,0.2795615384615384,0.16539206349206348,0.19359090909090912,0.6229851851851852,0.2781166666666667,0.01485,0.4567333333333334,0.729842857142857,0.1892904761904762,0.557227027027027,0.5507
2046,0,0.12,0.537,0,0,0.583287214,0.3074845,0.176,0.589,0.124396651,0.152,0.136,0,0.720745559,0.077,0,0.671731893,0.261,0.251,0.199,0.201,0.386458776,0.371050149,0,0.68528211000000006,0,0.022935915,0.022935915,0.628,0.992,0.2788807692307692,0.1636873015873016,0.1982106060606061,0.6393074074074073,0.3214,0.017025,0.4901708333333333,0.731052380952381,0.17774285714285715,0.5622081081081081,0.5431285714285714
2047,0,0.101,0.545,0,0,0.596495325,0.303611777,0.176,0.612,0.110039903,0.21,0.175,0,0.719579861,0.05,0,0.671004818,0.26,0.162,0.178,0.129,0.38327978,0.372678829,0,0.684941592,0,0.014737938,0.014737938,0.582,0.991,0.29150000000000004,0.17402063492063494,0.20332121212121207,0.6457259259259259,0.35906666666666665,0.021450000000000004,0.5319416666666666,0.7158,0.17409999999999998,0.5413810810810811,0.5238571428571429
2048,0,0.058,0.534,0,0,0.609948122,0.30021137,0.252,0.618,0.098284758,0.341,0.179,0,0.718438436,0.028,0,0.670602494,0.356,0.141,0.108,0.05,0.380855352,0.374724664,0,0.685295585,0,0.010415172,0.010415172,0.429,0.984,0.3019576923076923,0.1862936507936508,0.2062060606060606,0.6495,0.3273666666666667,0.0280875,0.5606833333333333,0.6979095238095239,0.1877904761904762,0.5091810810810811,0.5111571428571429
2049,0,0.055,0.467,0,0,0.631616322,0.319207005,0.398,0.559,0.104461388,0.482,0.222,0,0.723811355,0.018,0,0.670992728,0.443,0.126,0.102,0.027,0.387815917,0.372447087,0,0.683360012,0,0.009637046,0.009637046,0.287,0.978,0.30545,0.19599206349206352,0.2070409090909091,0.6389296296296296,0.2651333333333334,0.031262500000000006,0.5697875,0.6887285714285715,0.21449047619047623,0.4832648648648648,0.488742857142857
2050,0,0.105,0.386,0,0,0.653911088,0.339280301,0.444,0.611,0.114359115,0.599,0.273,0,0.730556706,0.019,0,0.671499069,0.514,0.137,0.087,0.03,0.395414791,0.372349698,0,0.687113184,0,0.009934147,0.009934147,0.223,0.967,0.29448076923076927,0.19216666666666665,0.209019696969697,0.6259666666666666,0.22758333333333333,0.036325,0.5689416666666667,0.7014238095238096,0.2343666666666667,0.49255945945945945,0.4358714285714286
2051,0,0.15,0.314,0,0,0.676738159,0.360420893,0.428,0.693,0.127620236,0.699,0.336,0,0.738620082,0.022,0,0.672119336,0.559,0.165,0.081,0.035,0.403632293,0.374477861,0,0.691588112,0,0,0,0.228,0.96,0.27845384615384616,0.16480158730158737,0.1973318181818181,0.5841185185185185,0.13183333333333333,0.0488,0.5179291666666667,0.685695238095238,0.2361,0.4693054054054054,0.2747571428571428
2052,0,0.169,0.249,0,0,0.698946298,0.38260712,0.435,0.786,0.143963428,0.766,0.362,0,0.747940157,0.027,0,0.672850776,0.595,0.215,0.096,0.042,0.41246948,0.378872818,0,0.696980337,0.010020714,0,0,0.206,0.953,0.25940769230769234,0.1673285714285714,0.2083333333333333,0.6032296296296296,0.1556833333333333,0.048625,0.5361375,0.6989857142857142,0.2429000000000001,0.47451621621621615,0.2242142857142857
2053,0,0.172,0.196,0,0,0.716429961,0.405802808,0.462,0.869,0.163407839,0.784,0.392,0,0.758448622,0.037,0,0.673690127,0.599,0.28,0.135,0.052,0.422492719,0.379224311,0,0.703166109,0.02901384,0,0,0.189,0.928,0.24341538461538464,0.1715285714285714,0.21717878787878783,0.6017814814814814,0.06666666666666667,0.039425,0.5569541666666668,0.6890571428571428,0.24770952380952385,0.4731783783783785,0.2049857142857143
2054,0,0.168,0.16,0,0,0.736417214,0.42990538700000003,0.467,0.929,0.186134222,0.75,0.542,0,0.7700706,0.045,0,0.665051745,0.6,0.355,0.195,0.072,0.433076259,0.3850353,0,0.710052546,0.074876177,0,0,0.169,0.921,0.2620076923076923,0.1775349206349206,0.21850757575757576,0.6116592592592591,0.03375,0.03855,0.5680625,0.692695238095238,0.24730952380952387,0.4780837837837837,0.21745714285714285
2055,0,0.163,0.13,0,0,0.739271398,0.418783421,0.425,0.947,0.176467345,0.657,0.757,0,0.724170308,0.045,0,0.622196078,0.576,0.444,0.26,0.107,0.43924562,0.362085154,0,0.674097551,0.088620798,0,0,0.129,0.879,0.284376923076923,0.1784206349206349,0.2164333333333333,0.6143666666666666,0.030866666666666667,0.041537500000000005,0.5729875,0.6965000000000001,0.24351904761904763,0.4816837837837837,0.21578571428571428
2056,0,0.153,0.087,0,0,0.731534694,0.411324098,0.348,0.975,0.171571444,0.608,0.905,0,0.678322294,0.03,0,0.581213051,0.564,0.534,0.317,0.177,0.446244937,0.339161147,0,0.641799831,0.103509001,0,0,0.097,0.863,0.3050230769230769,0.17418253968253972,0.2124621212121212,0.6099074074074073,0.03308333333333333,0.044050000000000006,0.5844874999999999,0.6954238095238096,0.24182380952380955,0.4698945945945946,0.2153285714285714
2057,0,0.139,0.06,0,0,0.724299914,0.40156731,0.26,0.987,0.171493714,0.612,0.953,0,0.63289959,0.019,0,0.5425405,0.584,0.637,0.338,0.336,0.454038246,0.321325843,0,0.610854662,0.119476048,0,0,0.111,0.866,0.32189615384615383,0.16812857142857143,0.20302575757575755,0.5964333333333334,0.036333333333333336,0.0432875,0.6045208333333333,0.6815,0.23209047619047612,0.4495837837837838,0.2117857142857143
2058,0,0.138,0.043,0,0,0.717572549,0.393315963,0.174,0.991,0.176322451,0.668,0.96,0,0.588259401,0.009,0,0.506568385,0.639,0.724,0.279,0.516,0.462612067,0.299075333,0,0.58173785,0.136473533,0,0,0.16,0.85,0.3326192307692307,0.1597777777777778,0.1967560606060606,0.5416777777777777,0.03373333333333333,0.04453750000000001,0.6157,0.6448857142857144,0.2225619047619048,0.4223783783783784,0.2027285714285714
2059,0,0.133,0.031,0,0,0.711354562,0.386595683,0.119,0.99,0.186170483,0.71,0.963,0,0.544748091,0.007,0,0.47368589,0.557,0.703,0.275,0.625,0.471973025,0.278214407,0,0.554713962,0.154453049,0,0,0.247,0.839,0.3311884615384615,0.1498095238095238,0.1925848484848485,0.4850074074074073,0.025000000000000005,0.044250000000000005,0.6196833333333333,0.6042285714285714,0.2126190476190476,0.38884324324324326,0.1913
2060,0,0.118,0.059,0,0,0.705644358,0.378581795,0.086,0.977,0.201146623,0.719,0.963,0,0.502697411,0.012,0,0.444027293,0.59,0.702,0.313,0.639,0.482142203,0.258902086,0,0.529569306,0.173366188,0.009985615,0.009985615,0.345,0.856,0.31153846153846154,0.14060317460317462,0.1844621212121212,0.43180370370370375,0.024000000000000004,0.0404875,0.6067958333333333,0.5645761904761906,0.21059523809523809,0.36379459459459457,0.16147142857142854
2061,0,0.096,0.125,0,0,0.66677962,0.352243783,0.07,0.935,0.181977605,0.708,0.964,0,0.515214317,0.021,0,0.443464239,0.617,0.699,0.281,0.588,0.451998726,0.262852906,0,0.53294042,0.191115539,0.009672696,0.009672696,0.364,0.863,0.2997538461538461,0.1338555555555556,0.180439393939394,0.4012777777777777,0.026150000000000007,0.039625,0.5894041666666667,0.5445285714285714,0.21851904761904764,0.35614864864864865,0.12542857142857142
2062,0,0.078,0.184,0,0,0.628906834,0.32726217,0.067,0.876,0.165077567,0.691,0.962,0,0.529978753,0.026,0,0.444108333,0.553,0.665,0.235,0.491,0.423746087,0.26985543,0,0.536875116,0.209626045,0.012197649,0.012197649,0.338,0.847,0.2993692307692308,0.1299,0.18134696969696973,0.3851333333333333,0.038066666666666665,0.035937500000000004,0.5513333333333333,0.5406809523809524,0.23149047619047625,0.3577621621621622,0.0999
2063,0,0.069,0.214,0,0,0.581435874,0.30038998,0.081,0.787,0.150569704,0.654,0.957,0,0.546904952,0.022,0,0.446040184,0.495,0.618,0.189,0.341,0.397597053,0.273452476,0,0.54137982,0.228868215,0.020627551,0.020627551,0.306,0.831,0.28828076923076923,0.10299841269841271,0.17514393939393938,0.3365037037037037,0.0483,0.0305,0.45809583333333337,0.5090904761904762,0.21856666666666671,0.33680270270270263,0.04637142857142857
2064,0,0.064,0.251,0,0,0.531965604,0.274852141,0.112,0.688,0.138546102,0.603,0.952,0,0.565876914,0.019,0,0.449342174,0.433,0.562,0.139,0.237,0.373733413,0.282938457,0,0.546451222,0.248781111,0.037300445,0.037300445,0.26,0.79,0.2694461538461539,0.0988,0.18196060606060604,0.33740740740740743,0.0551,0.0259,0.459925,0.5219142857142858,0.211804761904762,0.3328702702702704,0.04857142857142856
2065,0,0.062,0.294,0,0,0.483946679,0.251290126,0.163,0.561,0.129060031,0.524,0.946,0,0.58675463,0.029,0,0.454084241,0.38,0.5,0.101,0.242,0.352309072,0.293377315,0,0.55208052,0.269342687,0.063545772,0.063545772,0.235,0.684,0.2447769230769231,0.09460793650793652,0.1888136363636364,0.32730370370370365,0.05281666666666666,0.0220875,0.441475,0.5285571428571428,0.20338571428571428,0.32841081081081086,0.06001428571428571
2066,0,0.064,0.345,0,0,0.437838308,0.22984385,0.235,0.524,0.122117149,0.437,0.948,0,0.609373932,0.072,0,0.46032351,0.361,0.416,0.078,0.264,0.333449458,0.304686966,0,0.558253013,0.290516896,0.099814863,0.099814863,0.252,0.526,0.2137269230769231,0.08848730158730159,0.19747272727272727,0.3314814814814814,0.05411666666666667,0.0216875,0.4264833333333333,0.5461904761904761,0.1887857142857143,0.3324135135135135,0.0804
2067,0,0.074,0.384,0,0,0.449000379,0.248143543,0.318,0.539,0.115267495,0.38,0.957,0,0.615247492,0.153,0,0.481620965,0.367,0.327,0.071,0.326,0.353686835,0.307623746,0,0.562421188,0.308700862,0.110219947,0.110219947,0.285,0.373,0.1959423076923077,0.08274126984126982,0.20364848484848488,0.3432037037037037,0.04325,0.02035,0.4286541666666667,0.5625238095238095,0.17366666666666666,0.3418756756756757,0.09528571428571428
2068,0,0.096,0.405,0,0,0.463902469,0.269330061,0.422,0.594,0.110971533,0.285,0.967,0,0.621675498,0.258,0,0.504573234,0.341,0.254,0.065,0.409,0.374568983,0.315674943,0,0.56666474,0.327602411,0.121881648,0.121881648,0.33,0.3,0.1841346153846154,0.07823174603174604,0.20366212121212124,0.3380074074074074,0.01668333333333333,0.0179375,0.4422708333333333,0.5745571428571429,0.1587047619047619,0.3561864864864865,0.10607142857142857
2069,0,0.133,0.392,0,0,0.482303988,0.293258658,0.53,0.578,0.109125776,0.199,0.978,0,0.628611838,0.344,0,0.529029237,0.324,0.195,0.062,0.527,0.39621979,0.319907698,0,0.571672396,0.347186944,0.134814254,0.134814254,0.412,0.266,0.18365769230769227,0.07635079365079366,0.2032530303030303,0.31495925925925933,0.015916666666666666,0.0165125,0.4592333333333333,0.5825857142857144,0.14039523809523813,0.3596891891891892,0.1217
2070,0,0.178,0.208,0,0,0.503881971,0.319785432,0.626,0.65,0.109620914,0.161,0.981,0,0.63600946,0.38,0,0.554828018,0.293,0.136,0.058,0.554,0.418497245,0.326657767,0,0.576875057,0.367426472,0.149035058,0.149035058,0.485,0.246,0.21081153846153844,0.07712380952380954,0.19606969696969692,0.29687777777777774,0.002416666666666667,0.0138625,0.4736208333333334,0.5723952380952382,0.12864285714285711,0.3596486486486486,0.14105714285714285
2071,0,0.195,0.085,0,0,0.528237577,0.348752217,0.7,0.75,0.112363508,0.174,0.98,0,0.643813679,0.338,0,0.585776346,0.307,0.091,0.052,0.565,0.441363178,0.335842156,0,0.582525805,0.388290786,0.164552378,0.164552378,0.485,0.236,0.2099692307692308,0.08087777777777778,0.19576818181818176,0.2773185185185185,0.0016333333333333332,0.0126125,0.49540416666666665,0.5721523809523809,0.12288571428571426,0.36305135135135136,0.14632857142857142
2072,0,0.116,0.027,0,0,0.559540823,0.379807781,0.719,0.761,0.117290647,0.194,0.974,0,0.651962071,0.249,0,0.604469371,0.323,0.055,0.029,0.616,0.464889002,0.347347529,0,0.588616982,0.409747606,0.181365512,0.181365512,0.496,0.225,0.2053307692307692,0.08773015873015873,0.2003909090909091,0.26934444444444444,0.0025,0.022125,0.5007708333333333,0.573542857142857,0.1278857142857143,0.37774324324324327,0.129
2073,0,0.063,0.019,0,0,0.567455495,0.413164899,0.797,0.76,0.10217995,0.224,0.964,0,0.688667778,0.163,0,0.590723595,0.367,0.038,0.04,0.646,0.486655799,0.352719139,0,0.589072763,0.382989796,0.157458082,0.157458082,0.501,0.216,0.2007807692307693,0.09583650793650796,0.2049848484848485,0.2191185185185185,0.0195,0.036375000000000005,0.4882875,0.5754380952380953,0.1455428571428571,0.38799729729729726,0.08681428571428572
2074,0,0.086,0.021,0,0,0.578326297,0.447836164,0.841,0.766,0.091486513,0.306,0.939,0,0.732227649,0.105,0,0.571171257,0.412,0.031,0.071,0.591,0.509692245,0.370934289,0,0.592305852,0.356715624,0.135053356,0.135053356,0.524,0.211,0.2023538461538461,0.10460793650793652,0.21357878787878787,0.19732222222222223,0.022016666666666667,0.05055,0.4686875,0.5732142857142858,0.17671428571428568,0.3932432432432433,0.04891428571428572
2075,0,0.126,0.024,0,0,0.591713414,0.483568639,0.844,0.779,0.085754712,0.423,0.887,0,0.762264322,0.088,0,0.548846074,0.467,0.03,0.102,0.521,0.533890644,0.381132161,0,0.597651024,0.330981161,0.11424086,0.11424086,0.577,0.229,0.19994615384615383,0.10213809523809524,0.19019848484848487,0.1887592592592593,0.032716666666666665,0.0672375,0.4001208333333333,0.5040380952380953,0.19440952380952373,0.3414540540540541,0.016685714285714286
2076,0,0.184,0.027,0,0,0.606158956,0.52011958,0.811,0.784,0.085301466,0.504,0.823,0,0.777571162,0.108,0,0.53066055,0.498,0.032,0.158,0.41,0.559136476,0.388785581,0,0.6054042,0.30584119,0.095105606,0.095105606,0.629,0.28,0.18620384615384616,0.11946507936507936,0.19249090909090907,0.15670740740740735,0.06626666666666667,0.06227500000000001,0.4062666666666667,0.524452380952381,0.21087619047619047,0.3528567567567568,0.010328571428571428
2077,0,0.258,0.03,0,0,0.621613219,0.557242385,0.759,0.765,0.086762155999999993,0.544,0.754,0,0.796306557,0.146,0,0.513722891,0.5,0.034,0.246,0.289,0.585300816,0.403020373,0,0.615504144,0.28135039,0.077729049,0.077729049,0.676,0.327,0.1816923076923077,0.1339873015873016,0.19370606060606063,0.1537666666666667,0.0989,0.0606625,0.4162583333333333,0.5380190476190476,0.21612380952380952,0.33904054054054045,0.007357142857142856
2078,0,0.345,0.036,0,0,0.638019366,0.594687172,0.706,0.702,0.090912423,0.539,0.701,0,0.817284186,0.193,0,0.498130802,0.488,0.039,0.329,0.211,0.612241862,0.41770097899999997,0,0.626228947,0.257563321,0.062188228,0.062188228,0.724,0.355,0.181,0.14345555555555553,0.18623484848484848,0.1660222222222222,0.09213333333333332,0.05972499999999999,0.4081375,0.5502047619047618,0.22191428571428573,0.34037567567567567,0.004085714285714285
2079,0,0.438,0.04,0,0,0.611974178,0.578215558,0.637,0.618,0.108010697,0.498,0.664,0,0.81427784,0.232,0,0.487083089,0.453,0.043,0.369,0.187,0.609327331,0.414329761,0,0.596533168,0.207136873,0.067526937,0.067526937,0.766,0.377,0.17673846153846154,0.14664126984126985,0.18264545454545453,0.1732259259259259,0.08808333333333333,0.061075,0.3946375,0.5598142857142858,0.22803333333333337,0.34639459459459465,0.005542857142857143
2080,0,0.484,0.054,0,0,0.587548438,0.563285202,0.501,0.477,0.128303108,0.408,0.649,0,0.811928853,0.24,0,0.477796644,0.441,0.038,0.369,0.203,0.607128968,0.412208237,0,0.566241758,0.162641245,0.080426452,0.080426452,0.795,0.405,0.17952692307692308,0.14070317460317458,0.17576060606060606,0.1850407407407408,0.05578333333333333,0.06775,0.3854708333333334,0.5618142857142857,0.24469047619047607,0.33485405405405405,0.009185714285714288
2081,0,0.467,0.078,0,0,0.564930588,0.549930182,0.306,0.42,0.151549955,0.301,0.668,0,0.810241793,0.233,0,0.470272983,0.542,0.026,0.331,0.289,0.605477856,0.411021666,0,0.537084958,0.124488735,0.101815548,0.101815548,0.814,0.425,0.1937,0.13413333333333335,0.16769242424242423,0.207625925925926,0.0283,0.07673749999999999,0.3817666666666666,0.5585666666666667,0.2531523809523809,0.3307837837837838,0.01931428571428572
2082,0,0.529,0.08,0,0,0.544281234,0.538172197,0.151,0.412,0.177515351,0.215,0.735,0,0.809222296,0.22,0,0.464506963,0.652,0.018,0.242,0.406,0.604523308,0.410617522,0,0.509522916,0.092879036,0.132642143,0.132642143,0.81,0.412,0.2149307692307692,0.1270031746031746,0.1578878787878788,0.2682703703703704,0.02526666666666667,0.08381250000000001,0.3677916666666666,0.5474476190476191,0.2435,0.3192459459459459,0.020385714285714285
2083,0,0.559,0.073,0,0,0.525729548,0.528018181,0.089,0.37,0.205954751,0.151,0.772,0,0.808873578,0.193,0,0.460498003,0.672,0.018,0.211,0.467,0.605009534,0.411048659,0,0.483775413,0.067771063,0.173532716,0.173532716,0.762,0.411,0.23364615384615384,0.1198063492063492,0.1572136363636364,0.30279259259259256,0.02323333333333333,0.086225,0.36208750000000006,0.5430857142857144,0.23503333333333337,0.3192675675675676,0.02805714285714286
2084,0,0.537,0.087,0,0,0.509366325,0.519463214,0.052,0.351,0.236606878,0.111,0.756,0,0.809196415,0.154,0,0.458253201,0.637,0.039,0.189,0.502,0.605725426,0.412557648,0,0.460016098,0.048843147,0.224615618,0.224615618,0.695,0.431,0.24988076923076924,0.11061904761904764,0.14733181818181815,0.30699629629629627,0.0151,0.08395,0.3130958333333333,0.5351952380952381,0.21742857142857147,0.33267297297297294,0.02467142857142857
2085,0,0.516,0.127,0,0,0.480753074,0.482710756,0.077,0.355,0.229057519,0.088,0.703,0,0.837639636,0.116,0,0.422713474,0.602,0.07,0.116,0.537,0.558098578,0.428680703,0,0.462117695,0.041783863,0.250528227,0.250528227,0.645,0.451,0.24294230769230768,0.10063968253968256,0.13114090909090909,0.29313333333333336,0.008666666666666668,0.07625,0.28668333333333335,0.5251333333333333,0.1850809523809524,0.3479135135135135,0.029257142857142853
2086,0,0.515,0.168,0,0,0.453456835,0.446697251,0.322,0.358,0.228855537,0.073,0.633,0,0.866197852,0.103,0,0.388424452,0.559,0.084,0.07,0.601,0.510311544,0.445309292,0,0.46506102,0.036823557,0.281691738,0.281691738,0.619,0.444,0.23313461538461536,0.09422380952380952,0.12094696969696968,0.2729814814814815,0.007833333333333333,0.06735,0.27789166666666665,0.5453380952380953,0.1853619047619048,0.37413513513513513,0.03017142857142857
2087,0,0.514,0.198,0,0,0.42761707,0.411771176,0.459,0.332,0.23599748,0.078,0.557,0,0.894579199,0.101,0,0.355615283,0.498,0.079,0.06,0.638,0.462877743,0.462293418,0,0.4688326,0.033725684,0.317985521,0.317985521,0.585,0.415,0.2232538461538462,0.0794888888888889,0.11256060606060606,0.2644222222222222,0.03115,0.05355,0.2544666666666667,0.5501190476190476,0.1854333333333333,0.36974324324324326,0.017014285714285714
2088,0,0.517,0.219,0,0,0.403345909,0.378267768,0.432,0.308,0.249967841,0.097,0.501,0,0.922490553,0.102,0,0.324491612,0.424,0.066,0.055,0.714,0.416342948,0.479481709,0,0.473398579,0.032307482,0.359208724,0.359208724,0.529,0.37,0.24295,0.08162222222222222,0.10906515151515152,0.28225185185185186,0.08513333333333334,0.0439625,0.2705875,0.5800000000000001,0.19090952380952372,0.39411891891891904,0.017585714285714284
2089,0,0.537,0.228,0,0,0.380734609,0.346516599,0.402,0.295,0.26992925,0.122,0.446,0,0.954646701,0.109,0,0.295232323,0.333,0.049,0.063,0.772,0.371274316,0.499225449,0,0.478682522,0.032475246,0.40505799,0.40505799,0.483,0.331,0.25002307692307696,0.08504761904761904,0.10371666666666668,0.2921259259259259,0.15798333333333334,0.0382875,0.26587083333333333,0.6118,0.20798095238095235,0.4158756756756757,0.01872857142857143
2090,0,0.531,0.229,0,0,0.359849166,0.316839349,0.373,0.283,0.29541238,0.136,0.396,0,0.971475746,0.123,0,0.26736465,0.26,0.036,0.091,0.795,0.328304191,0.51173148,0,0.485563192,0.034240609,0.455129879,0.455129879,0.455,0.301,0.25785384615384616,0.08701428571428571,0.1011151515151515,0.27734444444444445,0.29048333333333337,0.037525,0.26176250000000006,0.6450809523809523,0.2211761904761905,0.4373918918918919,0.019028571428571422
2091,0,0.51,0.233,0,0,0.355145074,0.329971524,0.351,0.245,0.278011632,0.134,0.37,0,0.954171483,0.135,0,0.228690187,0.222,0.033,0.094,0.795,0.34329945,0.50359936,0,0.462291505,0.047090973,0.491901755,0.491901755,0.437,0.29,0.2606692307692308,0.08698095238095237,0.09310757575757576,0.27666666666666667,0.4356,0.0362875,0.2751208333333333,0.6503238095238095,0.20402857142857145,0.4419972972972973,0.01615714285714286
2092,0,0.501,0.24,0,0,0.35175936,0.3442666,0.324,0.231,0.267111299,0.119,0.373,0,0.930561579,0.128,0,0.193383245,0.201,0.038,0.125,0.787,0.36043105,0.492608978,0,0.44112555,0.07099415,0.532018227,0.532018227,0.425,0.29,0.2567115384615385,0.0864952380952381,0.07926818181818182,0.28600740740740743,0.51415,0.037275,0.2732333333333334,0.6477333333333335,0.18532857142857145,0.4371972972972972,0.016714285714285713
2093,0,0.563,0.249,0,0,0.349651516,0.359696029,0.293,0.197,0.262058106,0.108,0.39,0,0.906843957,0.11,0,0.162134141,0.191,0.057,0.178,0.782,0.37935671,0.481866998,0,0.421360461,0.108304212,0.575124972,0.575124972,0.404,0.3,0.2662,0.08767619047619046,0.06968484848484847,0.2980703703703704,0.535,0.0361625,0.2796166666666667,0.6637619047619047,0.1700714285714286,0.445227027027027,0.02112857142857143
2094,0,0.632,0.178,0,0,0.348772754,0.37622363,0.28,0.157,0.262607037,0.101,0.377,0,0.882658861,0.089,0,0.135110702,0.188,0.072,0.226,0.693,0.399817943,0.471204788,0,0.403046302,0.160253189,0.620835747,0.620835747,0.362,0.325,0.26374615384615385,0.08781428571428572,0.06473484848484848,0.29249629629629625,0.5801,0.0327,0.28752083333333334,0.6695761904761904,0.1567857142857143,0.4497081081081081,0.01167142857142857
2095,0,0.644,0.078,0,0,0.349075625,0.393809526,0.292,0.214,0.26842546,0.097,0.317,0,0.858223773,0.064,0,0.112519793,0.131,0.084,0.239,0.869,0.421930891,0.460744297,0,0.386232189,0.226764782,0.668715313,0.668715313,0.317,0.369,0.24995,0.08986349206349208,0.06721666666666666,0.2852074074074074,0.5628000000000001,0.025712500000000003,0.29364583333333333,0.678047619047619,0.15741428571428576,0.4509324324324323,0.016357142857142855
2096,0,0.628,0.037,0,0,0.350518185,0.412410351,0.313,0.262,0.279210759,0.091,0.286,0,0.833749994,0.056,0,0.094395769,0.079,0.094,0.16,0.886,0.445293683,0.45060577,0,0.370946839,0.306654533,0.718282981,0.718282981,0.254,0.436,0.22356153846153848,0.09533650793650791,0.07611969696969698,0.27034814814814817,0.5546500000000001,0.0224875,0.30396666666666666,0.6781952380952381,0.16238571428571427,0.4429783783783784,0.01881428571428572
2097,0,0.617,0.039,0,0,0.337804316,0.418604886,0.324,0.264,0.298187539,0.088,0.261,0,0.841254729,0.062,0,0.105456392,0.072,0.099,0.1,0.857,0.438773271,0.454568367,0,0.379508262,0.354215475,0.740284277,0.740284277,0.161,0.471,0.2028076923076924,0.10672222222222225,0.09115757575757576,0.26863703703703706,0.5569833333333333,0.0230125,0.315025,0.6840571428571428,0.17345238095238097,0.4227351351351352,0.02214285714285714
2098,0,0.593,0.053,0,0,0.325996226,0.425971071,0.367,0.264,0.320073127,0.084,0.235,0,0.849364629,0.081,0,0.122453264,0.071,0.158,0.096,0.839,0.43395787,0.460509992,0,0.391720186,0.403881912,0.762170689,0.762170689,0.111,0.422,0.18513461538461537,0.12051587301587302,0.11150454545454544,0.2715296296296296,0.5332,0.0354125,0.3206791666666667,0.6985904761904761,0.19839523809523807,0.425745945945946,0.01042857142857143
2099,0,0.634,0.072,0,0,0.315120896,0.434493137,0.425,0.274,0.34473803,0.088,0.199,0,0.858044716,0.102,0,0.146568991,0.087,0.296,0.076,0.845,0.430937745,0.468488932,0,0.407502919,0.455253935,0.783899803,0.783899803,0.128,0.324,0.1821269230769231,0.11618253968253968,0.11071666666666669,0.2654296296296297,0.5446,0.032925,0.2888916666666666,0.6265619047619045,0.21253333333333327,0.3825243243243243,0.0025428571428571427
2100,0,0.638,0.094,0,0,0.305201053,0.444154292,0.48,0.276,0.371984872,0.108,0.211,0,0.867253608,0.125,0,0.176730205,0.099,0.412,0.097,0.849,0.429693134,0.478609829,0,0.426715497,0.507956241,0.805445715,0.805445715,0.229,0.249,0.1762653846153846,0.1319063492063492,0.11709545454545454,0.2720740740740741,0.5425166666666666,0.0385125,0.30158333333333337,0.6363095238095239,0.2235571428571428,0.4056567567567567,0.003342857142857143
2101,0,0.622,0.116,0,0,0.296257641,0.454930322,0.557,0.274,0.401894942,0.15,0.32,0,0.876947452,0.141,0,0.213789687,0.103,0.482,0.168,0.858,0.430192584,0.490997753,0,0.449175658,0.56160904,0.82678252,0.82678252,0.393,0.211,0.1714730769230769,0.14963492063492065,0.11862727272727272,0.2923703703703704,0.4677833333333333,0.0456375,0.30351666666666666,0.6440333333333333,0.2269238095238096,0.39687297297297297,0.001857142857142857
